Unnamed:_0,index,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Housing,25.202367381678823,24.944370296733368,26.89000593842032,27.064639434783643,26.904135812934896,26.848698091658942,26.85577638418515,27.051190678983872,27.022970995761497,25.807080602987725,25.82330725472229,25.80141796896676
1,Transport,13.813494871543348,13.82744444992752,16.132824292806788,13.840232119915896,16.090160886250302,16.20178422386155,16.170532894594928,12.468071725540147,12.519749938615838,12.459030208483092,13.88868503554805,13.880972367748278
2,Miscellaneous,12.6731619126695,14.143877514020858,11.910776386522317,11.773744649795802,11.928418696762137,11.884653480519972,12.642965649647364,12.69842340382668,12.680373757884864,12.67823691485809,12.691178170439017,12.693455243789415
3,Restaurants_and_hotels,10.336544095792531,10.34615988941303,9.40883369571742,8.735507780345628,12.37055155190562,12.360154475053465,12.356081118033655,11.951042522308144,11.944645348496737,11.950641864240623,11.460036060561606,11.466513365986517
4,Education,4.718309666349995,0.0,3.700731661730004,4.4255354611437525,3.675730598316704,3.67813454672185,3.679990929101351,0.0,0.0,0.0,0.0,0.0
5,Clothing_and_footwear,5.144302679006842,0.0,0.0,5.107362005181443,9.314659016946706,9.345683306641718,0.0,5.313754331030239,5.236547521419013,5.289340899449314,5.271965694587834,5.308211894429533
6,Food_and_drink,7.837820024796727,7.835870155534792,7.826241006645375,9.0592394989023,7.803376786258866,7.770335850957338,7.768319205350821,7.793280202957348,7.78397158052195,7.779884868233253,7.82390383458484,7.818935674547589
7,Recreation_and_culture,10.824365325902292,13.884638389066096,10.97948009674289,13.171053015542924,9.50939219303065,9.477993955805944,9.377742629677826,15.430944812489685,15.41348947601471,15.412641416438449,10.946552681227146,10.975660489832537
8,Alcohol_and_tobacco,4.930738573749437,0.0,0.0,3.769604783536792,0.0,0.0,0.0,3.0048153089844902,3.0276528188331757,3.0007018861579557,3.078750077710964,3.0293489379856737
9,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.178160756437094,0.0,0.0,0.0,7.371480744740552
