index,2017,Q1_2018,2019
SK_Hynix,27.82216415702169,28.937465116551596,23.78250974803912
Toshiba,11.353403253307777,8.839445119029065,0.0
Samsung,8.293838382778645,6.801935760279562,21.191540371481068
Micron,25.416881941679684,26.93103757371884,21.19310489241649
Sony,10.25239158498794,10.231193860157234,15.93558443967973
Texas_Instruments,5.991127387037139,5.982979607420589,5.062237563116909
Intel,3.5763966923205146,3.613945194770281,4.526545594833635
Hitachi,0.0,0.0,3.4747580499050343
Other,7.036883857144133,6.72423735586392,4.579635005241755
