index,2013,201_7
East_of_England,6.266189838816249,7.533096758578901
Northern_Ireland,0.3343768997019936,0.4098200762708046
Yorkshire,5.93231186310152,7.538874494007924
London,13.997709645413744,17.32492855115018
South_East,10.994803559930263,13.884644665357987
East_Midlands,5.2240550232938805,6.500836724875118
South_West,10.401580982504594,13.111714559130222
Wales,5.233691104224437,6.70062936815288
West_Midlands,4.933397560829107,6.248269663132394
Scotland,10.224555903845806,12.9655767884126
North_West,9.372127640799771,12.02682880587533
North_East,2.6698224750190747,3.215844886684579
